Site Code,Project Name,Site Name,Barangay,Municipality,Province,District,Latitude,Longitude,Date of Activation,Status
UISG-L1-0221,Free-WIFI for All,Capacuan Barangay Hall,Capacuan,Rizal,Cagayan,Lone District,17.8103,121.4201,10/14/2023,Done
UISG-L1-0222A,Free-WIFI for All,Dungan Elementary School - AP 1,Dunggan,Rizal,Cagayan,Lone District,17.81552,121.4245,10/5/2023,Done
UISG-L1-0222B,Free-WIFI for All,Dungan Elementary School - AP 2,Dunggan,Rizal,Cagayan,Lone District,17.81552,121.4245,10/5/2023,Done
UISG-L1-0222C,Free-WIFI for All,Dungan Elementary School - AP 3,Dunggan,Rizal,Cagayan,Lone District,17.81552,121.4245,10/5/2023,Done
UISG-L1-0223A,Free-WIFI for All,Dunggan Barangay Hall - AP 1,Dunggan,Rizal,Cagayan,Lone District,17.8168,121.4223,10/4/2023,Done
UISG-L1-0223B,Free-WIFI for All,Dunggan Barangay Hall - AP 2,Dunggan,Rizal,Cagayan,Lone District,17.8168,121.4223,10/4/2023,Done
UISG-L1-0223C,Free-WIFI for All,Dunggan Barangay Hall - AP 3,Dunggan,Rizal,Cagayan,Lone District,17.8168,121.4223,10/4/2023,Done
UISG-L1-0224A,Free-WIFI for All,Duyun Barangay Hall - AP 1,Duyun,Rizal,Cagayan,Lone District,17.8339,121.3298,10/5/2023,Done
UISG-L1-0224B,Free-WIFI for All,Duyun Barangay Hall - AP 2,Duyun,Rizal,Cagayan,Lone District,17.8339,121.3298,10/5/2023,Done
UISG-L1-0224C,Free-WIFI for All,Duyun Barangay Hall - AP 3,Duyun,Rizal,Cagayan,Lone District,17.8339,121.3298,10/5/2023,Done
UISG-L1-0225A,Free-WIFI for All,Duyun Elementary School - AP 1,Duyun,Rizal,Cagayan,Lone District,17.839056,121.328429,10/6/2023,Done
UISG-L1-0225B,Free-WIFI for All,Duyun Elementary School - AP 2,Duyun,Rizal,Cagayan,Lone District,17.839056,121.328429,10/6/2023,Done
UISG-L1-0225C,Free-WIFI for All,Duyun Elementary School - AP 3,Duyun,Rizal,Cagayan,Lone District,17.839056,121.328429,10/6/2023,Done
UISG-L1-0226,Free-WIFI for All,Gaddangao Barangay Hall,Gaddangao,Rizal,Cagayan,Lone District,17.7984,121.4415,10/14/2023,Done
UISG-L1-0227A,Free-WIFI for All,Gaddangao Elementary School - AP 1,Gaddangao,Rizal,Cagayan,Lone District,17.781801,121.428476,10/6/2023,Done
UISG-L1-0227B,Free-WIFI for All,Gaddangao Elementary School - AP 2,Gaddangao,Rizal,Cagayan,Lone District,17.781801,121.428476,10/6/2023,Done
UISG-L1-0227C,Free-WIFI for All,Gaddangao Elementary School - AP 3,Gaddangao,Rizal,Cagayan,Lone District,17.781801,121.428476,10/6/2023,Done
UISG-L1-0228,Free-WIFI for All,Gaggabutan East Barangay Hall,Gaggabutan East,Rizal,Cagayan,Lone District,17.8573,121.3754,10/14/2023,Done
UISG-L1-0229A,Free-WIFI for All,Gaggabutan Elementary School - AP 1,Gaggabutan East,Rizal,Cagayan,Lone District,17.85776,121.3755,9/28/2023,Done
UISG-L1-0229B,Free-WIFI for All,Gaggabutan Elementary School - AP 2,Gaggabutan East,Rizal,Cagayan,Lone District,17.85776,121.3755,9/28/2023,Done
UISG-L1-0229C,Free-WIFI for All,Gaggabutan Elementary School - AP 3,Gaggabutan East,Rizal,Cagayan,Lone District,17.85776,121.3755,9/28/2023,Done
UISG-L1-0230A,Free-WIFI for All,Gaggabutan West Barangay Hall - AP 1,Gaggabutan West,Rizal,Cagayan,Lone District,17.8583,121.3727,9/29/2023,Done
UISG-L1-0230B,Free-WIFI for All,Gaggabutan West Barangay Hall - AP 2,Gaggabutan West,Rizal,Cagayan,Lone District,17.8583,121.3727,9/29/2023,Done
UISG-L1-0230C,Free-WIFI for All,Gaggabutan West Barangay Hall - AP 3,Gaggabutan West,Rizal,Cagayan,Lone District,17.8583,121.3727,9/29/2023,Done
UISG-L1-0231A,Free-WIFI for All,Illuru Elementary School - AP 1,Illuru Norte,Rizal,Cagayan,Lone District,17.842244,121.38964,9/28/2023,Done
UISG-L1-0231B,Free-WIFI for All,Illuru Elementary School - AP 2,Illuru Norte,Rizal,Cagayan,Lone District,17.842244,121.38964,9/28/2023,Done
UISG-L1-0231C,Free-WIFI for All,Illuru Elementary School - AP 3,Illuru Norte,Rizal,Cagayan,Lone District,17.842244,121.38964,9/28/2023,Done
UISG-L1-0232A,Free-WIFI for All,Illuru National High School - AP 1,Illuru Norte,Rizal,Cagayan,Lone District,17.84278,121.3891,9/29/2023,Done
UISG-L1-0232B,Free-WIFI for All,Illuru National High School - AP 2,Illuru Norte,Rizal,Cagayan,Lone District,17.84278,121.3891,9/29/2023,Done
UISG-L1-0232C,Free-WIFI for All,Illuru National High School - AP 3,Illuru Norte,Rizal,Cagayan,Lone District,17.84278,121.3891,9/29/2023,Done
UISG-L1-0233A,Free-WIFI for All,Illuru Norte Barangay Hall - AP 1,Illuru Norte,Rizal,Cagayan,Lone District,17.8435,121.3895,9/30/2023,Done
UISG-L1-0233B,Free-WIFI for All,Illuru Norte Barangay Hall - AP 2,Illuru Norte,Rizal,Cagayan,Lone District,17.8435,121.3895,9/30/2023,Done
UISG-L1-0233C,Free-WIFI for All,Illuru Norte Barangay Hall - AP 3,Illuru Norte,Rizal,Cagayan,Lone District,17.8435,121.3895,9/30/2023,Done
UISG-L1-0234A,Free-WIFI for All,Illuru Sur Barangay Hall - AP 1,Illuru Sur,Rizal,Cagayan,Lone District,17.8375,121.393,9/30/2023,Done
UISG-L1-0234B,Free-WIFI for All,Illuru Sur Barangay Hall - AP 2,Illuru Sur,Rizal,Cagayan,Lone District,17.8375,121.393,9/30/2023,Done
UISG-L1-0234C,Free-WIFI for All,Illuru Sur Barangay Hall - AP 3,Illuru Sur,Rizal,Cagayan,Lone District,17.8375,121.393,9/30/2023,Done
UISG-L1-0235A,Free-WIFI for All,Linno-C Daycare Center - AP 1,Linno,Rizal,Cagayan,Lone District,17.846156,121.371042,11/12/2023,Done
UISG-L1-0236A,Free-WIFI for All,Villa Cruz Elementary School - AP 1,Linno,Rizal,Cagayan,Lone District,17.857037,121.363521,9/29/2023,Done
UISG-L1-0236B,Free-WIFI for All,Villa Cruz Elementary School - AP 2,Linno,Rizal,Cagayan,Lone District,17.857037,121.363521,9/29/2023,Done
UISG-L1-0236C,Free-WIFI for All,Villa Cruz Elementary School - AP 3,Linno,Rizal,Cagayan,Lone District,17.857037,121.363521,9/29/2023,Done
UISG-L1-0237A,Free-WIFI for All,RIzal Municipal Hall - AP 1,Mabbang,Rizal,Cagayan,Lone District,17.845934,121.346233,10/14/2023,Done
UISG-L1-0237B,Free-WIFI for All,RIzal Municipal Hall - AP 2,Mabbang,Rizal,Cagayan,Lone District,17.845934,121.346233,10/14/2023,Done
UISG-L1-0237C,Free-WIFI for All,RIzal Municipal Hall - AP 3,Mabbang,Rizal,Cagayan,Lone District,17.845934,121.346233,10/14/2023,Done
UISG-L1-0238A,Free-WIFI for All,Mauanan Barangay Hall - AP 1,Mauanan,Rizal,Cagayan,Lone District,17.8103,121.4201,9/29/2023,Done
UISG-L1-0238B,Free-WIFI for All,Mauanan Barangay Hall - AP 2,Mauanan,Rizal,Cagayan,Lone District,17.8103,121.4201,9/29/2023,Done
UISG-L1-0238C,Free-WIFI for All,Mauanan Barangay Hall - AP 3,Mauanan,Rizal,Cagayan,Lone District,17.8103,121.4201,9/29/2023,Done
UISG-L1-0239A,Free-WIFI for All,Mauanan Elementary School - AP 1,Mauanan,Rizal,Cagayan,Lone District,17.80989,121.4199,9/29/2023,Done
UISG-L1-0239B,Free-WIFI for All,Mauanan Elementary School - AP 2,Mauanan,Rizal,Cagayan,Lone District,17.80989,121.4199,9/29/2023,Done
UISG-L1-0239C,Free-WIFI for All,Mauanan Elementary School - AP 3,Mauanan,Rizal,Cagayan,Lone District,17.80989,121.4199,9/29/2023,Done
UISG-L1-0240A,Free-WIFI for All,Mauanan National High School - AP 1,Mauanan,Rizal,Cagayan,Lone District,17.80934,121.4192,10/4/2023,Done
UISG-L1-0240B,Free-WIFI for All,Mauanan National High School - AP 2,Mauanan,Rizal,Cagayan,Lone District,17.80934,121.4192,10/4/2023,Done
UISG-L1-0240C,Free-WIFI for All,Mauanan National High School - AP 3,Mauanan,Rizal,Cagayan,Lone District,17.80934,121.4192,10/4/2023,Done
UISG-L1-0241A,Free-WIFI for All,Capacuan Barangay Hall - AP 1,Capacuan,Santa Praxedes,Cagayan,Lone District,18.553893,120.996731,10/7/2023,Done
UISG-L1-0241B,Free-WIFI for All,Capacuan Barangay Hall - AP 2,Capacuan,Santa Praxedes,Cagayan,Lone District,18.553893,120.996731,10/7/2023,Done
UISG-L1-0241C,Free-WIFI for All,Capacuan Barangay Hall - AP 3,Capacuan,Santa Praxedes,Cagayan,Lone District,18.553893,120.996731,10/7/2023,Done
UISG-L1-0242A,Free-WIFI for All,Capacuan Elementary School - AP 1,Capacuan,Santa Praxedes,Cagayan,Lone District,18.552323,120.997921,10/9/2023,Done
UISG-L1-0242B,Free-WIFI for All,Capacuan Elementary School - AP 2,Capacuan,Santa Praxedes,Cagayan,Lone District,18.552323,120.997921,10/9/2023,Done
UISG-L1-0242C,Free-WIFI for All,Capacuan Elementary School - AP 3,Capacuan,Santa Praxedes,Cagayan,Lone District,18.552323,120.997921,10/9/2023,Done
UISG-L1-0243A,Free-WIFI for All,Centro I Barangay Hall - AP 1,Centro I (Pob.),Santa Praxedes,Cagayan,Lone District,18.561106,120.991934,10/8/2023,Done
UISG-L1-0243B,Free-WIFI for All,Centro I Barangay Hall - AP 2,Centro I (Pob.),Santa Praxedes,Cagayan,Lone District,18.561106,120.991934,10/8/2023,Done
UISG-L1-0243C,Free-WIFI for All,Centro I Barangay Hall - AP 3,Centro I (Pob.),Santa Praxedes,Cagayan,Lone District,18.561106,120.991934,10/8/2023,Done
UISG-L1-0244,Free-WIFI for All,Santa Praxedes Municipal Gymnasium,Centro I (Pob.),Santa Praxedes,Cagayan,Lone District,18.563747,120.990688,10/14/2023,Done
UISG-L1-0245A,Free-WIFI for All,Centro Ii Barangay Hall - AP 1,Centro II (Pob.),Santa Praxedes,Cagayan,Lone District,18.564914,120.990018,10/8/2023,Done
UISG-L1-0245B,Free-WIFI for All,Centro Ii Barangay Hall - AP 2,Centro II (Pob.),Santa Praxedes,Cagayan,Lone District,18.564914,120.990018,10/8/2023,Done
UISG-L1-0245C,Free-WIFI for All,Centro Ii Barangay Hall - AP 3,Centro II (Pob.),Santa Praxedes,Cagayan,Lone District,18.564914,120.990018,10/8/2023,Done
UISG-L1-0246A,Free-WIFI for All,Portabaga Barangay Hall - AP 1,Portabaga,Santa Praxedes,Cagayan,Lone District,18.547732,121.012267,10/9/2023,Done
UISG-L1-0246B,Free-WIFI for All,Portabaga Barangay Hall - AP 2,Portabaga,Santa Praxedes,Cagayan,Lone District,18.547732,121.012267,10/9/2023,Done
UISG-L1-0246C,Free-WIFI for All,Portabaga Barangay Hall - AP 3,Portabaga,Santa Praxedes,Cagayan,Lone District,18.547732,121.012267,10/9/2023,Done
UISG-M1-0003,Free-WIFI for All,DICT Regional Office II - Mobile VSAT 1,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.652882,121.742449,10/13/2023,Done
UISG-M2-0003,Free-WIFI for All,DICT Regional Office II - Mobile VSAT 2,San Gabriel,Tuguegarao City,Cagayan,Lone District,17.652882,121.742449,10/13/2023,Done
UNDP-IP-0036A,Free-WIFI for All,Dimapnat Barangay Hall - AP 1,Dimapnat,Divilacan,Isabela,Lone District,17.274344,122.290908,6/10/2024,Done
UNDP-IP-0036B,Free-WIFI for All,Dimapnat Barangay Hall - AP 2,Dimapnat,Divilacan,Isabela,Lone District,17.274344,122.290908,6/10/2024,Done
UNDP-IP-0037A,Free-WIFI for All,Dicadyuan Barangay Hall - AP 1,Dicadyuan,Palanan,Isabela,Lone District,17.0131,122.4512,6/12/2024,Done
UNDP-IP-0037B,Free-WIFI for All,Dicadyuan Barangay Hall - AP 2,Dicadyuan,Palanan,Isabela,Lone District,17.0131,122.4512,6/12/2024,Done
UNDP-RH-0026A,Free-WIFI for All,Dallao Barangay Health Center - AP 1,Dallao,Cordon,Isabela,Lone District,16.670708,121.466414,4/10/2024,Done
UNDP-RH-0026B,Free-WIFI for All,Dallao Barangay Health Center - AP 2,Dallao,Cordon,Isabela,Lone District,16.670708,121.466414,4/10/2024,Done
SINAG-R2-044A,Free-WIFI for All,Ayod IS - Front,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.52536,122.261804,3/3/2025,Done
SINAG-R2-044B,Free-WIFI for All,Beside the building,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.52536,122.261804,3/3/2025,Done
SINAG-R2-038A,Free-WIFI for All,Palanan Municipal Hall Front,Dicabisagan East (Pob.),Palanan,Isabela,Lone District,17.063136,122.429184,3/3/2025,Done
SINAG-R2-038B,Free-WIFI for All,Palanan Municipal Hall Back,Dicabisagan East (Pob.),Palanan,Isabela,Lone District,17.063136,122.429184,3/3/2025,Done
SINAG-R2-039A,Free-WIFI for All,Cadsalan Integrated School High School Grounds,Cadsalan,San Mariano,Isabela,Lone District,16.780835,122.023652,3/3/2025,Done
SINAG-R2-039B,Free-WIFI for All,Cadsalan Integrated School Admin Office - Side,Cadsalan,San Mariano,Isabela,Lone District,16.780835,122.023652,3/3/2025,Done
SINAG-R2-042A,Free-WIFI for All,Dallao Barangay Hall Entrance,Dallao,Cordon,Isabela,Lone District,16.726389,121.462986,3/3/2025,Done
SINAG-R2-042B,Free-WIFI for All,Dallao Barangay Gymnasium,Dallao,Cordon,Isabela,Lone District,16.726389,121.462986,3/3/2025,Done
SINAG-R2-045A,Free-WIFI for All,Dinapigue Municipal Front,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.525923,122.261866,3/3/2025,Done
SINAG-R2-045B,Free-WIFI for All,Dinapigue Municipal Back,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.525923,122.261866,3/3/2025,Done
SINAG-R2-032A,Free-WIFI for All,Divilacan Municipal Hall Front of Municipal Hall,Dimapula (Pob.),Divilican,Isabela,Lone District,17.3278,122.296593,3/3/2025,Done
SINAG-R2-032B,Free-WIFI for All,Divilacan Municipal Hall Back of Municipal Hall,Dimapula (Pob.),Divilican,Isabela,Lone District,17.3278,122.296593,3/3/2025,Done
SINAG-R2-034A,Free-WIFI for All,Maconacon MDRRMO Front,Eleonor (Pob.),Maconacon,Isabela,Lone District,17.386907,122.237758,3/3/2025,Done
SINAG-R2-034B,Free-WIFI for All,Maconacon MDRRMO Inside the Office,Eleonor (Pob.),Maconacon,Isabela,Lone District,17.386907,122.237758,3/3/2025,Done
SINAG-R2-033A,Free-WIFI for All,Maconacon Municipal Hall Front,Eleonor (Pob.),Maconacon,Isabela,Lone District,17.38695,122.237754,3/3/2025,Done
SINAG-R2-033B,Free-WIFI for All,Maconacon Municipal Hall Office Room,Eleonor (Pob.),Maconacon,Isabela,Lone District,17.38695,122.237754,3/3/2025,Done
SINAG-R2-031A,Free-WIFI for All,MDRRM Divilacan MDRRMO - Front,Dimapula (Pob.),Divilican,Isabela,Lone District,17.330924,122.298177,3/3/2025,Done
SINAG-R2-031B,Free-WIFI for All,MDRRM Divilacan MDRRMO - Back,Dimapula (Pob.),Divilican,Isabela,Lone District,17.330924,122.298177,3/3/2025,Done
SINAG-R2-047A,Free-WIFI for All,MDRRM Echague Entrance,Cabugao (Pob.),Echague,Isabela,Lone District,16.715752,121.683769,3/3/2025,Done
SINAG-R2-047B,Free-WIFI for All,MDRRM Echague Evacuation Center - Entrance,Cabugao (Pob.),Echague,Isabela,Lone District,16.715752,121.683769,3/3/2025,Done
SINAG-R2-046A,Free-WIFI for All,MDRRM Jones Left Wing,Barangay I (Pob.),Jones,Isabela,Lone District,16.562359,121.70234,3/3/2025,Done
SINAG-R2-046B,Free-WIFI for All,MDRRM Jones Right Wing,Barangay I (Pob.),Jones,Isabela,Lone District,16.562359,121.70234,3/3/2025,Done
SINAG-R2-037A,Free-WIFI for All,MDRRM Palanan MDRRMO - Front,Dimalicu-licu,Palanan,Isabela,Lone District,17.06224,122.429051,3/3/2025,Done
SINAG-R2-037B,Free-WIFI for All,MDRRM Palanan MDRRMO - Back,Dimalicu-licu,Palanan,Isabela,Lone District,17.06224,122.429051,3/3/2025,Done
SINAG-R2-049A,Free-WIFI for All,MDRRM San Isidro Entrance,Victoria,San Isidro,Isabela,Lone District,16.733883,121.634737,3/3/2025,Done
SINAG-R2-049B,Free-WIFI for All,MDRRM San Isidro Evacuation Center,Victoria,San Isidro,Isabela,Lone District,16.733883,121.634737,3/3/2025,Done
SINAG-R2-040A,Free-WIFI for All,MDRRMO Alicia Receiving Area,Aurora,Alicia,Isabela,Lone District,16.787083,121.698701,3/3/2025,Done
SINAG-R2-040B,Free-WIFI for All,MDRRMO Alicia Right Side,Aurora,Alicia,Isabela,Lone District,16.787083,121.698701,3/3/2025,Done
SINAG-R2-030A,Free-WIFI for All,San Antonio National Highschool Admin Bldg. - Left Side,San Antonio,Delfin Albano,Isabela,Lone District,17.281081,121.789578,3/3/2025,Done
SINAG-R2-030B,Free-WIFI for All,San Antonio National Highschool Admin Bldg. - Right Side,San Antonio,Delfin Albano,Isabela,Lone District,17.281081,121.789578,3/3/2025,Done
SINAG-R2-035A,Free-WIFI for All,San Pablo National High School Admin Bldg. - Front,Poblacion,San Pablo,Isabela,Lone District,17.462031,121.794308,3/3/2025,Done
SINAG-R2-035B,Free-WIFI for All,San Pablo National High School Gymnasium,Poblacion,San Pablo,Isabela,Lone District,17.462031,121.794308,3/3/2025,Done
SINAG-R2-041A,Free-WIFI for All,Viga Elementary School Gymnasium,Viga,Angadanan,Isabela,Lone District,16.822165,121.792991,3/3/2025,Done
SINAG-R2-041B,Free-WIFI for All,Viga Elementary School Admin Building - Back,Viga,Angadanan,Isabela,Lone District,16.822165,121.792991,3/3/2025,Done
SINAG-R2-036A,Free-WIFI for All,Sto. Tomas Elementary School Principal’s Office - Right Side,Biga Oriental,Santo Tomas,Isabela,Lone District,17.39692,121.764997,3/3/2025,Done
SINAG-R2-036B,Free-WIFI for All,Sto. Tomas Elementary School Main Gate - Entrance,Biga Oriental,Santo Tomas,Isabela,Lone District,17.39692,121.764997,3/3/2025,Done
SINAG-R2-043A,Free-WIFI for All,Taliktik Barangay Hall Left Side,Taliktik,Cordon,Isabela,Lone District,16.767287,121.388835,3/3/2025,Done
SINAG-R2-043B,Free-WIFI for All,Taliktik Barangay Hall Right Side,Taliktik,Cordon,Isabela,Lone District,16.767287,121.388835,3/3/2025,Done
SINAG-R2-048A,Free-WIFI for All,Sinabbaran Elementary School Front,Sinabbaran,Echague,Isabela,Lone District,16.727294,121.703994,3/3/2025,Done
SINAG-R2-048B,Free-WIFI for All,Sinabbaran Elementary School Kindergarten Building,Sinabbaran,Echague,Isabela,Lone District,16.727294,121.703994,3/3/2025,Done
PIALEOS-R02-005,Free-WIFI for All,Isabela PO - 1A,District III (Pob.),Cauayan City,Isabela,Lone District,16.934623,121.77482,1/14/2025,Done
PIALEOS-R02-005,Free-WIFI for All,Isabela PO - 2A,District III (Pob.),Cauayan City,Isabela,Lone District,16.934623,121.77482,1/14/2025,Done
PIALEOS-R02-006,Free-WIFI for All,Isabela PO - 1B,District III (Pob.),Cauayan City,Isabela,Lone District,16.934623,121.77482,1/14/2025,Done
PIALEOS-R02-006,Free-WIFI for All,Isabela PO - 2B,District III (Pob.),Cauayan City,Isabela,Lone District,16.934623,121.77482,1/14/2025,Done
PLEO2-L1-0048,Free-WIFI for All,Villa Luz Barangay Hall,Villaluz,Benito Soliven,Isabela,Lone District,16.934391,121.95291,6/29/2024,Done
PLEO2-L1-0049,Free-WIFI for All,Del Pilar Barangay Hall,Del Pilar,Cabatuan,Isabela,Lone District,16.957878,121.66503,6/21/2024,Done
PLEO2-L1-0050,Free-WIFI for All,San Antonio Barangay Hall,San Antonio,San Agustin,Isabela,Lone District,16.481279,121.782952,6/20/2024,Done
PLEO2-L1-0051,Free-WIFI for All,Dalena Barangay Hall,Dalena,San Pablo,Isabela,Lone District,17.468147,121.840267,6/22/2024,Done
II-013A,Free-WIFI for All,DICT Isabela Provincial Office - City Hall Lobby,District III (Pob.),Cauayan City,Isabela,Lone District,16.934185,121.774127,10/20/2023,Done
II-013B,Free-WIFI for All,DICT Isabela Provincial Office - Gym,District III (Pob.),Cauayan City,Isabela,Lone District,16.934185,121.774127,10/20/2023,Done
II-013C,Free-WIFI for All,DICT Isabela Provincial Office - DICT Office,District III (Pob.),Cauayan City,Isabela,Lone District,16.934185,121.774127,10/20/2023,Done
II-036A,Free-WIFI for All,Cebu Integrated School - AP 1,Cebu,San Isidro,Isabela,Lone District,16.754151,121.594396,12/19/2023,Done
II-036B,Free-WIFI for All,Cebu Integrated School - AP 2,Cebu,San Isidro,Isabela,Lone District,16.754151,121.594396,12/19/2023,Done
II-036C,Free-WIFI for All,Cebu Integrated School - AP 3,Cebu,San Isidro,Isabela,Lone District,16.754151,121.594396,12/19/2023,Done
II-034A,Free-WIFI for All,Dinapigue Central School - AP 1,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.52467,122.2657,12/19/2023,Done
II-034B,Free-WIFI for All,Dinapigue Central School - AP 2,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.52467,122.2657,12/19/2023,Done
II-034C,Free-WIFI for All,Dinapigue Central School - AP 3,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.52467,122.2657,12/19/2023,Done
II-035A,Free-WIFI for All,Dinapigue National High School - AP 1,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.52455,122.2647,12/19/2023,Done
II-035B,Free-WIFI for All,Dinapigue National High School - AP 2,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.52455,122.2647,12/19/2023,Done
II-035C,Free-WIFI for All,Dinapigue National High School - AP 3,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.52455,122.2647,12/19/2023,Done
II-030A,Free-WIFI for All,Dinapigue Rural Health Center - AP 1,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.526316,122.262176,12/19/2023,Done
II-030B,Free-WIFI for All,Dinapigue Rural Health Center - AP 2,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.526316,122.262176,12/19/2023,Done
II-030C,Free-WIFI for All,Dinapigue Rural Health Center - AP 3,Digumased (Pob.),Dinapigue,Isabela,Lone District,16.526316,122.262176,12/19/2023,Done
II-037A,Free-WIFI for All,Gud Elementary School - AP 1,Gud,San Isidro,Isabela,Lone District,16.76859,121.6155,12/19/2023,Done
II-037B,Free-WIFI for All,Gud Elementary School - AP 2,Gud,San Isidro,Isabela,Lone District,16.76859,121.6155,12/19/2023,Done
II-037C,Free-WIFI for All,Gud Elementary School - AP 3,Gud,San Isidro,Isabela,Lone District,16.76859,121.6155,12/19/2023,Done
II-032A,Free-WIFI for All,Masipi East Barangay Hall - AP 1,Masipi East,Cabagan,Isabela,Lone District,17.385491,121.879122,12/19/2023,Done
II-032B,Free-WIFI for All,Masipi East Barangay Hall - AP 2,Masipi East,Cabagan,Isabela,Lone District,17.385491,121.879122,12/19/2023,Done
